reward_mode,seed,episode,return,ext_return,int_return,solved,steps,overloads
novelty,2,99,-0.2299960497502322,-0.5,2.700039502497677,0,50,7
novelty,2,100,-0.27469291011683583,-0.5,2.2530708988316426,0,50,7
novelty,2,101,-0.28000247636311193,-0.5,2.1999752363688803,0,50,6
novelty,2,102,-0.30143798949130063,-0.5,1.985620105086993,0,50,7
novelty,2,103,-0.3086313309317701,-0.5,1.9136866906822987,0,50,7
novelty,2,104,1.2131052114387169,1.0,2.1310521143871672,1,49,7
novelty,2,105,-0.411749163292804,-0.5,0.8825083670719602,0,50,1
novelty,2,106,1.1927819968640854,1.0,1.9278199686408533,1,33,5
novelty,2,107,1.0555333416664874,1.0,0.5553334166648733,1,19,0
novelty,2,108,1.0363793336994602,1.0,0.3637933369946007,1,6,0
novelty,2,109,-0.24712400229507303,-0.5,2.5287599770492695,0,50,7
novelty,2,110,-0.30771998430747244,-0.5,1.922800156925276,0,50,7
novelty,2,111,-0.3563272723587377,-0.5,1.4367272764126233,0,50,5
novelty,2,112,-0.2902472309550089,-0.5,2.0975276904499114,0,50,7
novelty,2,113,1.1571122703053285,1.0,1.5711227030532835,1,28,3
novelty,2,114,1.082354307089102,1.0,0.823543070891019,1,21,2
novelty,2,115,-0.3347061021899664,-0.5,1.6529389781003365,0,50,8
novelty,2,116,1.1143274342000773,1.0,1.1432743420007725,1,26,2
novelty,2,117,1.0973821350702297,1.0,0.9738213507022975,1,12,2
novelty,2,118,-0.32840801888399285,-0.5,1.7159198111600715,0,50,4
novelty,2,119,1.0393454970588856,1.0,0.3934549705888565,1,11,0
novelty,2,120,1.1768203324582993,1.0,1.768203324582993,1,46,6
novelty,2,121,1.0534792501627355,1.0,0.534792501627353,1,16,0
novelty,2,122,-0.35326735865446607,-0.5,1.467326413455339,0,50,5
novelty,2,123,-0.38971396596885766,-0.5,1.1028603403114234,0,50,4
novelty,2,124,-0.30544071237817155,-0.5,1.945592876218285,0,50,7
novelty,2,125,1.192440721430113,1.0,1.9244072143011282,1,32,5
novelty,2,126,-0.37013944303964347,-0.5,1.2986055696035654,0,50,5
novelty,2,127,1.1008224104201088,1.0,1.0082241042010864,1,21,3
novelty,2,128,1.0964157083217998,1.0,0.9641570832179998,1,28,3
novelty,2,129,-0.34190962580208306,-0.5,1.5809037419791692,0,50,7
novelty,2,130,-0.30571857534737323,-0.5,1.942814246526268,0,50,7
novelty,2,131,-0.3575377116682952,-0.5,1.424622883317048,0,50,5
novelty,2,132,1.0794434776945712,1.0,0.7944347769457105,1,21,2
novelty,2,133,1.098677928024675,1.0,0.9867792802467508,1,22,2
novelty,2,134,-0.3624900446029425,-0.5,1.3750995539705746,0,50,4
novelty,2,135,-0.3631612315817824,-0.5,1.3683876841821765,0,50,3
novelty,2,136,1.0778434143889486,1.0,0.7784341438894857,1,17,1
novelty,2,137,1.0336176021087984,1.0,0.3361760210879856,1,5,0
novelty,2,138,1.0349639890355609,1.0,0.34963989035560983,1,13,0
novelty,2,139,1.074140930868333,1.0,0.7414093086833295,1,20,2
novelty,2,140,-0.29170697886294417,-0.5,2.0829302113705577,0,50,9
novelty,2,141,1.0602234328879834,1.0,0.6022343288798344,1,16,1
novelty,2,142,-0.28125941475370997,-0.5,2.1874058524629003,0,50,9
novelty,2,143,1.0284087719846515,1.0,0.284087719846516,1,7,0
novelty,2,144,-0.2813289084413542,-0.5,2.186710915586457,0,50,10
novelty,2,145,1.0339553039921496,1.0,0.33955303992149793,1,13,0
novelty,2,146,-0.299840649767001,-0.5,2.0015935023299907,0,50,7
novelty,2,147,-0.33948273560393516,-0.5,1.6051726439606482,0,50,6
novelty,2,148,-0.30055845777760104,-0.5,1.9944154222239894,0,50,7
novelty,2,149,-0.33105677830932523,-0.5,1.6894322169067477,0,50,6
novelty,2,150,-0.301514374303115,-0.5,1.9848562569688495,0,50,8
novelty,2,151,-0.39343902813650505,-0.5,1.0656097186349491,0,50,3
novelty,2,152,1.0624341954592895,1.0,0.6243419545928957,1,10,1
novelty,2,153,-0.40501318533706226,-0.5,0.9498681466293778,0,50,4
novelty,2,154,1.1783866028857384,1.0,1.7838660288573835,1,32,5
novelty,2,155,1.0926083716354318,1.0,0.9260837163543174,1,29,1
novelty,2,156,-0.3836625036832436,-0.5,1.1633749631675638,0,50,4
novelty,2,157,-0.3096830278128001,-0.5,1.903169721871999,0,50,7
novelty,2,158,1.0472901353896216,1.0,0.47290135389621535,1,13,0
novelty,2,159,1.0455298443998906,1.0,0.4552984439989068,1,12,0
novelty,2,160,-0.3553343914354903,-0.5,1.4466560856450978,0,50,8
novelty,2,161,-0.24201712990209473,-0.5,2.579828700979052,0,50,8
novelty,2,162,1.1013348071607039,1.0,1.013348071607038,1,37,4
novelty,2,163,1.0358570933537017,1.0,0.3585709335370176,1,9,0
novelty,2,164,-0.330329220189667,-0.5,1.6967077981033298,0,50,5
novelty,2,165,-0.37488998523724903,-0.5,1.25110014762751,0,50,6
novelty,2,166,1.1414906497133914,1.0,1.4149064971339127,1,35,4
novelty,2,167,-0.37165147813560406,-0.5,1.283485218643959,0,50,5
novelty,2,168,-0.33593162932987436,-0.5,1.6406837067012563,0,50,9
novelty,2,169,1.1434890248483343,1.0,1.4348902484833428,1,41,5
novelty,2,170,-0.35860155623283024,-0.5,1.413984437671698,0,50,8
novelty,2,171,1.0771624292739395,1.0,0.7716242927393941,1,13,2
novelty,2,172,-0.34103741766919005,-0.5,1.589625823308099,0,50,7
novelty,2,173,1.030245378032283,1.0,0.3024537803228328,1,5,0
novelty,2,174,1.0579459375640778,1.0,0.5794593756407764,1,12,1
novelty,2,175,1.0643398391170662,1.0,0.6433983911706616,1,16,1
novelty,2,176,-0.3892211360522347,-0.5,1.107788639477653,0,50,6
novelty,2,177,-0.3127136085762622,-0.5,1.872863914237378,0,50,8
novelty,2,178,-0.31589689161393397,-0.5,1.8410310838606605,0,50,5
novelty,2,179,-0.3110616301760243,-0.5,1.889383698239757,0,50,9
novelty,2,180,1.0289871447431298,1.0,0.28987144743129867,1,9,0
novelty,2,181,-0.33252960324121483,-0.5,1.6747039675878517,0,50,7
novelty,2,182,-0.3954317637416176,-0.5,1.0456823625838243,0,50,3
novelty,2,183,-0.32829724421424833,-0.5,1.7170275578575172,0,50,7
novelty,2,184,-0.3588424732844003,-0.5,1.4115752671559973,0,50,8
novelty,2,185,-0.38216538537988337,-0.5,1.1783461462011664,0,50,5
novelty,2,186,-0.38743845031105845,-0.5,1.1256154968894154,0,50,3
novelty,2,187,-0.3891769300908011,-0.5,1.1082306990919883,0,50,4
novelty,2,188,1.0961002227285932,1.0,0.961002227285932,1,24,3
novelty,2,189,1.101845079836004,1.0,1.0184507983600384,1,38,3
novelty,2,190,-0.3847291924995883,-0.5,1.152708075004117,0,50,4
novelty,2,191,1.1747975681582306,1.0,1.7479756815823067,1,46,7
novelty,2,192,1.1430561834537218,1.0,1.4305618345372197,1,37,5
novelty,2,193,1.0284556741570587,1.0,0.28455674157058747,1,6,0
novelty,2,194,-0.43111640192677014,-0.5,0.6888359807322988,0,50,2
novelty,2,195,-0.39430469266287954,-0.5,1.0569530733712045,0,50,3
novelty,2,196,-0.36809141130865386,-0.5,1.3190858869134614,0,50,6
novelty,2,197,-0.3838532791845913,-0.5,1.161467208154087,0,50,2
novelty,2,198,-0.42133204352717757,-0.5,0.7866795647282245,0,50,0
novelty,2,199,1.0618582975701696,1.0,0.6185829757016957,1,23,1
novelty,2,200,1.0362021653781635,1.0,0.36202165378163365,1,7,0
novelty,2,201,-0.3967866400109628,-0.5,1.0321335998903716,0,50,4
novelty,2,202,-0.37139788242934463,-0.5,1.2860211757065534,0,50,6
novelty,2,203,-0.3479316453355687,-0.5,1.5206835466443127,0,50,9
novelty,2,204,-0.3714014473195741,-0.5,1.2859855268042586,0,50,8
novelty,2,205,1.0691309859538,1.0,0.6913098595380005,1,27,2
novelty,2,206,-0.3534542496226787,-0.5,1.4654575037732127,0,50,7
novelty,2,207,1.0532931496568865,1.0,0.5329314965688652,1,15,0
novelty,2,208,-0.34898173567041124,-0.5,1.5101826432958878,0,50,7
novelty,2,209,-0.4035758502142116,-0.5,0.9642414978578836,0,50,4
novelty,2,210,1.0385900387067324,1.0,0.3859003870673241,1,17,0
novelty,2,211,-0.35493938411231396,-0.5,1.4506061588768604,0,50,6
novelty,2,212,-0.3639018434547253,-0.5,1.3609815654527466,0,50,7
novelty,2,213,-0.3927538353292067,-0.5,1.0724616467079329,0,50,4
novelty,2,214,1.078785434733393,1.0,0.7878543473339278,1,27,3
novelty,2,215,1.0921389287248608,1.0,0.9213892872486099,1,22,2
novelty,2,216,-0.41457636017330923,-0.5,0.8542363982669079,0,50,3
novelty,2,217,-0.3772139282542455,-0.5,1.2278607174575447,0,50,7
novelty,2,218,-0.3483337086193635,-0.5,1.516662913806365,0,50,8
novelty,2,219,-0.3847474109233284,-0.5,1.152525890766716,0,50,7
novelty,2,220,1.0477509299085241,1.0,0.4775092990852407,1,12,1
novelty,2,221,-0.33235996940610224,-0.5,1.676400305938977,0,50,8
novelty,2,222,-0.3609922084171138,-0.5,1.3900779158288619,0,50,5
novelty,2,223,-0.4064327757457708,-0.5,0.9356722425422918,0,50,6
novelty,2,224,-0.3844232466836724,-0.5,1.1557675331632762,0,50,4
novelty,2,225,1.1072765535395357,1.0,1.0727655353953556,1,36,5
novelty,2,226,-0.40977940678797037,-0.5,0.9022059321202963,0,50,3
novelty,2,227,1.1126877539226094,1.0,1.1268775392260937,1,24,3
novelty,2,228,1.0370243366941632,1.0,0.3702433669416312,1,13,0
novelty,2,229,-0.38975893792701155,-0.5,1.102410620729884,0,50,5
novelty,2,230,-0.39860531047177683,-0.5,1.0139468952822315,0,50,5
novelty,2,231,1.1286843462036826,1.0,1.2868434620368259,1,36,4
novelty,2,232,1.0946197627819731,1.0,0.9461976278197312,1,39,3
novelty,2,233,1.1423394792926727,1.0,1.4233947929267257,1,47,5
novelty,2,234,-0.3494404640822575,-0.5,1.5055953591774254,0,50,7
novelty,2,235,-0.3702709312080411,-0.5,1.2972906879195885,0,50,6
novelty,2,236,-0.376845693787052,-0.5,1.2315430621294798,0,50,8
novelty,2,237,-0.41240028565757847,-0.5,0.875997143424215,0,50,3
novelty,2,238,-0.409757999551837,-0.5,0.9024200044816302,0,50,4
novelty,2,239,-0.3217347388033256,-0.5,1.782652611966744,0,50,6
novelty,2,240,-0.35582152143310497,-0.5,1.4417847856689503,0,50,6
novelty,2,241,-0.3560737318879406,-0.5,1.439262681120594,0,50,6
novelty,2,242,1.0735426977487093,1.0,0.735426977487092,1,26,1
novelty,2,243,1.1057292840324533,1.0,1.0572928403245339,1,32,4
novelty,2,244,-0.3720379182707861,-0.5,1.279620817292139,0,50,7
novelty,2,245,-0.3672552965487703,-0.5,1.3274470345122968,0,50,6
novelty,2,246,1.0530353732190956,1.0,0.5303537321909567,1,18,1
novelty,2,247,1.0582462440863598,1.0,0.5824624408635972,1,31,2
novelty,2,248,1.1026623612466502,1.0,1.0266236124665014,1,18,3
novelty,2,249,1.07613795368872,1.0,0.7613795368871984,1,19,2
novelty,2,250,1.1655532774617068,1.0,1.6555327746170687,1,49,5
novelty,2,251,-0.38098063771615287,-0.5,1.1901936228384713,0,50,7
novelty,2,252,-0.3717600312532436,-0.5,1.2823996874675645,0,50,4
novelty,2,253,1.0575298992166156,1.0,0.5752989921661542,1,26,1
novelty,2,254,-0.39965433887260954,-0.5,1.0034566112739052,0,50,4
novelty,2,255,-0.4090742036745783,-0.5,0.9092579632542168,0,50,4
novelty,2,256,1.0562056470955137,1.0,0.5620564709551368,1,18,1
novelty,2,257,1.0674948030492148,1.0,0.6749480304921501,1,16,2
novelty,2,258,-0.3569831282788672,-0.5,1.4301687172113278,0,50,7
novelty,2,259,-0.3341059210430689,-0.5,1.6589407895693116,0,50,6
novelty,2,260,-0.40693751860521177,-0.5,0.9306248139478822,0,50,5
novelty,2,261,-0.39847090827617715,-0.5,1.0152909172382292,0,50,1
novelty,2,262,-0.3729697689184969,-0.5,1.2703023108150306,0,50,3
novelty,2,263,1.1521235277962196,1.0,1.521235277962197,1,39,6
novelty,2,264,1.0370912718894685,1.0,0.3709127188946836,1,13,0
novelty,2,265,-0.38481725556587687,-0.5,1.1518274443412309,0,50,2
novelty,2,266,1.034846159838009,1.0,0.34846159838008967,1,14,0
novelty,2,267,-0.3466061487797469,-0.5,1.5339385122025313,0,50,4
novelty,2,268,1.0625519494868216,1.0,0.6255194948682167,1,17,1
novelty,2,269,-0.3338635223676055,-0.5,1.6613647763239452,0,50,8
novelty,2,270,-0.3746386968396635,-0.5,1.2536130316033647,0,50,4
novelty,2,271,-0.41484694656789417,-0.5,0.8515305343210582,0,50,5
novelty,2,272,1.1642107830781705,1.0,1.6421078307817047,1,45,7
novelty,2,273,1.10282074842367,1.0,1.0282074842366995,1,34,3
novelty,2,274,-0.3873080320803767,-0.5,1.126919679196234,0,50,6
novelty,2,275,1.0858772501007572,1.0,0.8587725010075722,1,24,2
novelty,2,276,-0.4228504869475858,-0.5,0.7714951305241414,0,50,1
novelty,2,277,1.088346366073845,1.0,0.8834636607384514,1,21,2
novelty,2,278,1.13867529351345,1.0,1.3867529351345014,1,40,4
novelty,2,279,-0.36341362586758563,-0.5,1.365863741324143,0,50,7
novelty,2,280,-0.40150475920483736,-0.5,0.9849524079516264,0,50,5
novelty,2,281,1.0217831052325121,1.0,0.21783105232512107,1,5,0
novelty,2,282,-0.3482992691050257,-0.5,1.5170073089497436,0,50,8
novelty,2,283,-0.3596117081381237,-0.5,1.4038829186187625,0,50,8
novelty,2,284,1.0340364189544067,1.0,0.34036418954406567,1,11,0
novelty,2,285,1.0533485379217304,1.0,0.5334853792173063,1,17,1
novelty,2,286,1.0679140348398268,1.0,0.6791403483982701,1,29,3
novelty,2,287,1.0950820296550627,1.0,0.9508202965506282,1,27,3
novelty,2,288,-0.3928932588836772,-0.5,1.0710674111632277,0,50,8
novelty,2,289,1.138021320509337,1.0,1.3802132050933695,1,47,5
novelty,2,290,1.1805045275580657,1.0,1.8050452755806565,1,49,7
novelty,2,291,-0.31160835318382707,-0.5,1.8839164681617289,0,50,11
novelty,2,292,-0.40454058727625897,-0.5,0.9545941272374104,0,50,4
novelty,2,293,1.045239370717344,1.0,0.4523937071734404,1,13,1
novelty,2,294,1.0369067953137265,1.0,0.36906795313726587,1,10,1
novelty,2,295,1.072116005060376,1.0,0.7211600506037594,1,33,2
novelty,2,296,-0.3842763601331101,-0.5,1.1572363986688987,0,50,7
novelty,2,297,1.102383039809092,1.0,1.0238303980909191,1,43,1
novelty,2,298,1.0943593779647243,1.0,0.9435937796472433,1,32,3
novelty,2,299,-0.350932152158173,-0.5,1.4906784784182696,0,50,8
novelty,2,300,-0.4079530142974034,-0.5,0.9204698570259662,0,50,3
novelty,2,301,1.0482075941714852,1.0,0.48207594171485113,1,18,2
novelty,2,302,1.104495089380363,1.0,1.0449508938036283,1,44,5
novelty,2,303,-0.37010836629251176,-0.5,1.2989163370748829,0,50,5
novelty,2,304,1.0539155714866235,1.0,0.5391557148662345,1,25,1
novelty,2,305,-0.3488960880774262,-0.5,1.511039119225738,0,50,7
novelty,2,306,1.0670568683737651,1.0,0.6705686837376507,1,18,2
novelty,2,307,-0.3812204625824933,-0.5,1.1877953741750666,0,50,4
novelty,2,308,-0.3949236412703078,-0.5,1.0507635872969219,0,50,5
novelty,2,309,1.1242311550542092,1.0,1.2423115505420912,1,45,5
novelty,2,310,1.1054974258991943,1.0,1.0549742589919429,1,47,3
novelty,2,311,1.1132378565889314,1.0,1.1323785658893135,1,36,4
novelty,2,312,-0.41653881910851936,-0.5,0.8346118089148067,0,50,1
novelty,2,313,1.0391907081930543,1.0,0.3919070819305422,1,16,0
novelty,2,314,-0.3886128621958315,-0.5,1.1138713780416845,0,50,5
novelty,2,315,-0.38041404853397176,-0.5,1.1958595146602826,0,50,9
novelty,2,316,1.136853128235229,1.0,1.3685312823522915,1,33,5
novelty,2,317,1.0885156413219756,1.0,0.8851564132197581,1,34,3
novelty,2,318,-0.3992135936537706,-0.5,1.0078640634622933,0,50,7
novelty,2,319,1.0371681076503267,1.0,0.3716810765032661,1,16,0
novelty,2,320,1.0874348484219507,1.0,0.8743484842195066,1,33,3
novelty,2,321,-0.35385948479648144,-0.5,1.4614051520351852,0,50,7
novelty,2,322,-0.4132239850345334,-0.5,0.8677601496546665,0,50,3
novelty,2,323,-0.37721057713694495,-0.5,1.2278942286305499,0,50,7
novelty,2,324,1.0380158899992922,1.0,0.38015889999291996,1,29,0
novelty,2,325,1.0530816474713778,1.0,0.5308164747137769,1,22,1
novelty,2,326,-0.400136070159166,-0.5,0.9986392984083396,0,50,7
novelty,2,327,1.018742191216465,1.0,0.18742191216464937,1,5,0
novelty,2,328,1.0434873450505748,1.0,0.4348734505057472,1,16,0
novelty,2,329,1.072435762825096,1.0,0.724357628250961,1,25,2
novelty,2,330,-0.39417948729551583,-0.5,1.0582051270448418,0,50,8
novelty,2,331,1.0984227806873075,1.0,0.9842278068730751,1,34,3
novelty,2,332,-0.4257018952610308,-0.5,0.7429810473896921,0,50,3
novelty,2,333,1.060394421813624,1.0,0.6039442181362406,1,37,2
novelty,2,334,-0.3622749358440789,-0.5,1.3772506415592112,0,50,6
novelty,2,335,1.021206453533165,1.0,0.21206453533165104,1,7,0
novelty,2,336,-0.4000046370964313,-0.5,0.9999536290356872,0,50,8
novelty,2,337,-0.3847535680848543,-0.5,1.152464319151457,0,50,8
novelty,2,338,1.1120212619474041,1.0,1.120212619474041,1,47,4
novelty,2,339,-0.3602714094674359,-0.5,1.397285905325641,0,50,8
novelty,2,340,-0.41429369031676266,-0.5,0.8570630968323737,0,50,4
novelty,2,341,1.0603490660746986,1.0,0.6034906607469858,1,23,1
novelty,2,342,1.1196575019412667,1.0,1.196575019412666,1,37,6
novelty,2,343,-0.39702195176864497,-0.5,1.0297804823135497,0,50,6
novelty,2,344,1.0193656961465758,1.0,0.19365696146575942,1,4,0
novelty,2,345,-0.4234917362374092,-0.5,0.765082637625908,0,50,4
novelty,2,346,1.065220696162445,1.0,0.6522069616244505,1,30,3
novelty,2,347,-0.3618037685040284,-0.5,1.381962314959716,0,50,7
novelty,2,348,1.08716899210803,1.0,0.8716899210803011,1,48,1
novelty,2,349,-0.34686236844609,-0.5,1.5313763155390998,0,50,9
novelty,2,350,1.035532776393034,1.0,0.3553277639303396,1,17,0
novelty,2,351,-0.42494503053478405,-0.5,0.7505496946521594,0,50,4
novelty,2,352,1.0820129101674905,1.0,0.8201291016749057,1,35,2
novelty,2,353,1.0193912915763184,1.0,0.193912915763182,1,10,0
novelty,2,354,-0.3715829606489497,-0.5,1.2841703935105029,0,50,6
novelty,2,355,1.0733344656232515,1.0,0.7333446562325161,1,29,2
novelty,2,356,1.1111919401126644,1.0,1.1119194011266418,1,50,6
novelty,2,357,-0.4092188319028496,-0.5,0.9078116809715039,0,50,6
novelty,2,358,-0.37174995689768553,-0.5,1.2825004310231447,0,50,8
novelty,2,359,-0.4257970382937958,-0.5,0.7420296170620426,0,50,3
novelty,2,360,1.0685679424875727,1.0,0.6856794248757264,1,31,2
novelty,2,361,-0.4157875346742613,-0.5,0.8421246532573872,0,50,2
novelty,2,362,-0.3694264879578535,-0.5,1.3057351204214644,0,50,7
novelty,2,363,1.108210259422063,1.0,1.0821025942206297,1,50,6
novelty,2,364,-0.39965477284946554,-0.5,1.0034522715053447,0,50,7
novelty,2,365,-0.4070246311910397,-0.5,0.9297536880896026,0,50,6
novelty,2,366,1.0356765319997054,1.0,0.35676531999705374,1,14,0
novelty,2,367,1.1030575193205037,1.0,1.030575193205038,1,48,4
novelty,2,368,1.045030263931847,1.0,0.4503026393184706,1,20,2
novelty,2,369,-0.3734709358219525,-0.5,1.265290641780475,0,50,10
novelty,2,370,-0.3716429814815265,-0.5,1.283570185184735,0,50,6
novelty,2,371,-0.4132611567826549,-0.5,0.8673884321734506,0,50,3
novelty,2,372,-0.4238782951940214,-0.5,0.761217048059786,0,50,1
novelty,2,373,1.1013328797210626,1.0,1.0133287972106249,1,47,5
novelty,2,374,1.089869264496181,1.0,0.89869264496181,1,31,3
novelty,2,375,1.099783758237124,1.0,0.9978375823712407,1,41,4
novelty,2,376,-0.38163139946314073,-0.5,1.1836860053685927,0,50,4
novelty,2,377,-0.39054755015265197,-0.5,1.09452449847348,0,50,4
novelty,2,378,1.0408513714333172,1.0,0.40851371433317285,1,22,1
novelty,2,379,1.037978684230463,1.0,0.3797868423046293,1,18,1
