reward_mode,seed,episode,return,ext_return,int_return,solved,steps,overloads
dirichlet IG,2,1,1.3404196755191593,1.0,3.4041967551915935,1,33,6
dirichlet IG,2,2,-0.29033031322881014,-0.5,2.096696867711898,0,50,6
dirichlet IG,2,3,1.0801678042178147,1.0,0.8016780421781458,1,49,4
dirichlet IG,2,4,1.0479552421623122,1.0,0.4795524216231226,1,21,2
dirichlet IG,2,5,-0.34174147818880585,-0.5,1.5825852181119417,0,50,7
dirichlet IG,2,6,-0.4421759151165399,-0.5,0.5782408488346009,0,50,7
dirichlet IG,2,7,1.0182653106496364,1.0,0.18265310649636346,1,19,1
dirichlet IG,2,8,-0.4275728976823632,-0.5,0.7242710231763678,0,50,7
dirichlet IG,2,9,-0.4692487833176479,-0.5,0.3075121668235208,0,50,9
dirichlet IG,2,10,1.0167012253215195,1.0,0.16701225321519475,1,18,2
dirichlet IG,2,11,-0.4884630680518856,-0.5,0.11536931948114404,0,50,6
dirichlet IG,2,12,-0.48337219898147127,-0.5,0.16627801018528743,0,50,6
dirichlet IG,2,13,-0.4850818959847944,-0.5,0.1491810401520559,0,50,3
dirichlet IG,2,14,1.003035872352965,1.0,0.03035872352965141,1,10,0
dirichlet IG,2,15,-0.4938736046349109,-0.5,0.06126395365089099,0,50,5
dirichlet IG,2,16,-0.4873373400470687,-0.5,0.1266265995293132,0,50,7
dirichlet IG,2,17,1.006594692167777,1.0,0.06594692167777172,1,29,2
dirichlet IG,2,18,-0.47840205954840054,-0.5,0.2159794045159944,0,50,8
dirichlet IG,2,19,-0.4934207185104942,-0.5,0.06579281489505817,0,50,6
dirichlet IG,2,20,-0.4977394258647127,-0.5,0.022605741352872855,0,50,6
dirichlet IG,2,21,-0.4947661331724313,-0.5,0.052338668275687006,0,50,8
dirichlet IG,2,22,-0.49643470434189896,-0.5,0.0356529565810102,0,50,7
dirichlet IG,2,23,-0.4993230797741985,-0.5,0.006769202258015028,0,50,2
dirichlet IG,2,24,1.0011768164531192,1.0,0.011768164531192227,1,7,0
dirichlet IG,2,25,1.0012830024058288,1.0,0.012830024058286593,1,10,1
dirichlet IG,2,26,1.0027671897466839,1.0,0.027671897466839734,1,38,5
dirichlet IG,2,27,1.0009092636896035,1.0,0.009092636896035344,1,20,0
dirichlet IG,2,28,-0.49951856797353583,-0.5,0.0048143202646415695,0,50,3
dirichlet IG,2,29,1.001924056402215,1.0,0.019240564022147577,1,35,3
dirichlet IG,2,30,-0.49782467350447274,-0.5,0.0217532649552723,0,50,5
dirichlet IG,2,31,-0.4991328231938619,-0.5,0.008671768061381258,0,50,6
dirichlet IG,2,32,-0.4999487663173345,-0.5,0.0005123368266550798,0,50,0
dirichlet IG,2,33,1.0113407747874779,1.0,0.11340774787477814,1,40,5
dirichlet IG,2,34,1.000890078425352,1.0,0.008900784253520477,1,42,2
dirichlet IG,2,35,-0.49912459507650436,-0.5,0.008754049234956263,0,50,9
dirichlet IG,2,36,1.0019801512218172,1.0,0.0198015122181725,1,12,1
dirichlet IG,2,37,-0.49892834334949143,-0.5,0.0107165665050859,0,50,8
dirichlet IG,2,38,1.000584968994091,1.0,0.005849689940911951,1,17,0
dirichlet IG,2,39,-0.4939960652647236,-0.5,0.06003934735276362,0,50,5
dirichlet IG,2,40,1.001664454374607,1.0,0.016644543746070717,1,30,1
dirichlet IG,2,41,-0.49955516698900837,-0.5,0.004448330109916743,0,50,5
dirichlet IG,2,42,-0.49948965527326433,-0.5,0.0051034472673565645,0,50,8
dirichlet IG,2,43,-0.49961047440346684,-0.5,0.003895255965331579,0,50,7
dirichlet IG,2,44,-0.4981978730439478,-0.5,0.018021269560521525,0,50,7
dirichlet IG,2,45,-0.4939588289258402,-0.5,0.06041171074159779,0,50,5
dirichlet IG,2,46,-0.49865088122690054,-0.5,0.013491187730994447,0,50,5
dirichlet IG,2,47,-0.49944743004027997,-0.5,0.005525699597200173,0,50,8
dirichlet IG,2,48,-0.49800738142297946,-0.5,0.01992618577020533,0,50,5
dirichlet IG,2,49,1.0005182988781047,1.0,0.005182988781047282,1,6,0
dirichlet IG,2,50,-0.49242402761728366,-0.5,0.07575972382716323,0,50,6
dirichlet IG,2,51,1.0003461055352418,1.0,0.003461055352419695,1,9,0
dirichlet IG,2,52,-0.4949957633918457,-0.5,0.05004236608154278,0,50,6
dirichlet IG,2,53,-0.497632440498689,-0.5,0.02367559501311023,0,50,6
dirichlet IG,2,54,-0.49898319643180467,-0.5,0.010168035681953125,0,50,9
dirichlet IG,2,55,-0.4981063218031626,-0.5,0.018936781968374117,0,50,4
dirichlet IG,2,56,-0.49972087792610287,-0.5,0.0027912207389713117,0,50,5
dirichlet IG,2,57,-0.49993823986173425,-0.5,0.0006176013826575399,0,50,2
dirichlet IG,2,58,-0.49531644478259323,-0.5,0.04683555217406754,0,50,7
dirichlet IG,2,59,1.000471034979532,1.0,0.004710349795320923,1,19,1
dirichlet IG,2,60,1.000265260441992,1.0,0.002652604419917548,1,8,0
dirichlet IG,2,61,-0.499867406442586,-0.5,0.0013259355741404022,0,50,4
dirichlet IG,2,62,-0.4997631493542284,-0.5,0.0023685064577163573,0,50,6
dirichlet IG,2,63,-0.49853464452872837,-0.5,0.014653554712716677,0,50,6
dirichlet IG,2,64,-0.4998662395091754,-0.5,0.0013376049082456376,0,50,3
dirichlet IG,2,65,-0.49918159458064126,-0.5,0.008184054193587365,0,50,2
dirichlet IG,2,66,1.0002470828226993,1.0,0.0024708282269938486,1,35,1
dirichlet IG,2,67,-0.499918946296167,-0.5,0.0008105370383297839,0,50,2
dirichlet IG,2,68,-0.4999001076442308,-0.5,0.000998923557691711,0,50,4
dirichlet IG,2,69,-0.499990370538766,-0.5,9.629461233995329e-05,0,50,0
dirichlet IG,2,70,-0.49678532434927847,-0.5,0.0321467565072151,0,50,11
dirichlet IG,2,71,-0.4998879474615247,-0.5,0.001120525384752824,0,50,4
dirichlet IG,2,72,-0.49985756217650773,-0.5,0.0014243782349225853,0,50,6
dirichlet IG,2,73,1.0001904141262832,1.0,0.0019041412628331145,1,23,1
dirichlet IG,2,74,-0.4985884842171807,-0.5,0.014115157828193059,0,50,4
dirichlet IG,2,75,-0.4987071832838495,-0.5,0.012928167161505133,0,50,9
dirichlet IG,2,76,-0.499551762349017,-0.5,0.004482376509829855,0,50,6
dirichlet IG,2,77,-0.4999000537561809,-0.5,0.0009994624381910455,0,50,6
dirichlet IG,2,78,1.000942879279708,1.0,0.00942879279707931,1,26,3
dirichlet IG,2,79,1.0007012928653147,1.0,0.007012928653149064,1,34,2
dirichlet IG,2,80,1.0005906708921455,1.0,0.005906708921453951,1,25,2
dirichlet IG,2,81,-0.49931756040741876,-0.5,0.006824395925812521,0,50,6
dirichlet IG,2,82,-0.499236460425943,-0.5,0.00763539574057015,0,50,5
dirichlet IG,2,83,1.0002052192724329,1.0,0.002052192724330215,1,24,0
dirichlet IG,2,84,1.0001851203959193,1.0,0.0018512039591938034,1,29,2
dirichlet IG,2,85,-0.498693179911976,-0.5,0.013068200880240521,0,50,9
dirichlet IG,2,86,1.0004038688767072,1.0,0.004038688767070919,1,28,2
dirichlet IG,2,87,-0.4999369372823327,-0.5,0.0006306271766733929,0,50,4
dirichlet IG,2,88,1.0001298289670562,1.0,0.001298289670562447,1,6,0
dirichlet IG,2,89,1.0001624830985214,1.0,0.0016248309852127107,1,27,2
dirichlet IG,2,90,-0.4971747622025218,-0.5,0.02825237797478186,0,50,8
dirichlet IG,2,91,-0.4999654723419809,-0.5,0.0003452765801910118,0,50,2
dirichlet IG,2,92,-0.4999254373770608,-0.5,0.0007456262293921156,0,50,4
dirichlet IG,2,93,-0.4985449459857351,-0.5,0.014550540142648671,0,50,7
dirichlet IG,2,94,-0.49998146628896123,-0.5,0.00018533711038770662,0,50,1
dirichlet IG,2,95,1.000415146517649,1.0,0.004151465176491342,1,35,3
dirichlet IG,2,96,-0.49949783893055427,-0.5,0.005021610694456946,0,50,4
dirichlet IG,2,97,-0.4995879650046621,-0.5,0.004120349953378621,0,50,2
dirichlet IG,2,98,-0.4965892005124811,-0.5,0.03410799487518856,0,50,5
dirichlet IG,2,99,-0.49917567574578586,-0.5,0.00824324254214126,0,50,6
dirichlet IG,2,100,-0.49975391577082806,-0.5,0.0024608422917196116,0,50,5
dirichlet IG,2,101,-0.49925894851995817,-0.5,0.007410514800417989,0,50,7
dirichlet IG,2,102,1.0000971357318058,1.0,0.0009713573180580859,1,11,0
dirichlet IG,2,103,-0.49970327330463976,-0.5,0.0029672669536022767,0,50,6
dirichlet IG,2,104,-0.4997884064712238,-0.5,0.002115935287761772,0,50,8
dirichlet IG,2,105,1.000390555741109,1.0,0.003905557411089333,1,13,1
dirichlet IG,2,106,1.000130216891496,1.0,0.0013021689149601556,1,16,0
dirichlet IG,2,107,-0.49932478515121326,-0.5,0.0067521484878674265,0,50,7
dirichlet IG,2,108,1.0000971455338583,1.0,0.0009714553385826719,1,25,1
dirichlet IG,2,109,1.0000817809824556,1.0,0.0008178098245563703,1,30,1
dirichlet IG,2,110,-0.49994571337730875,-0.5,0.000542866226912686,0,50,5
dirichlet IG,2,111,1.0001181313730414,1.0,0.0011813137304130805,1,13,0
dirichlet IG,2,112,1.0000720625948087,1.0,0.0007206259480869726,1,18,0
dirichlet IG,2,113,-0.4996645576599812,-0.5,0.0033544234001881,0,50,6
dirichlet IG,2,114,1.000334691573134,1.0,0.0033469157313383846,1,17,2
dirichlet IG,2,115,-0.49992324679618844,-0.5,0.000767532038115526,0,50,8
dirichlet IG,2,116,1.0000982504228562,1.0,0.000982504228560721,1,7,0
dirichlet IG,2,117,-0.4999573791440716,-0.5,0.0004262085592836584,0,50,4
