reward_mode,num_episodes,success_rate,mean_return,mean_ext_return,mean_int_return,mean_steps,mean_overloads,mean_steps_solved_only
dirichlet_info_gain,132,0.23484848484848486,0.12787556313927068,-0.14772727272727273,0.2756028358665434,45.053030303030305,5.6893939393939394,28.93548387096774
info_gain,135,0.26666666666666666,3.4388129446879163,-0.1,3.5388129446879164,44.162962962962965,5.762962962962963,28.11111111111111
novelty,135,0.23703703703703705,4.9631165669572885,-0.14444444444444443,5.107561011401733,44.05185185185185,5.666666666666667,24.90625
